CODPROV;CODMUN;NOMBRE;VIVTUR21;PLA21;PLAVT21
31;31069;Cáseda;0;0;0
31;31070;Castejón;3;24;8
31;31071;Castillonuevo;0;0;0
31;31072;Cintruénigo;0;0;0
31;31073;Ziordia;0;0;0
31;31074;Cirauqui/Zirauki;1;8;8
31;31075;Ciriza/Ziritza;0;0;0
31;31076;Cizur;3;20;6.67
31;31077;Corella;9;45;5
31;31078;Cortes;0;0;0
31;31079;Desojo;0;0;0
31;31080;Dicastillo;0;0;0
31;31081;Donamaria;0;0;0
31;31082;Etxalar;10;56;5.6
31;31083;Echarri/Etxarri;0;0;0
31;31084;Etxarri Aranatz;3;16;5.33
31;31085;Etxauri;0;0;0
31;31086;Valle de Egüés/Eguesibar;11;51;4.64
31;31087;Elgorriaga;0;0;0
31;31088;Noáin (Valle de Elorz)/Noain (Elortzibar);3;10;3.33
31;31089;Enériz/Eneritz;2;8;4
31;31090;Eratsun;0;0;0
31;31091;Ergoiena;1;6;6
31;31092;Erro;2;14;7
31;31093;Ezcároz/Ezkaroze;0;0;0
31;31094;Eslava;0;0;0
31;31095;Esparza de Salazar/Espartza Zaraitzu;0;0;0
31;31096;Espronceda;1;20;20
31;31097;Estella-Lizarra;38;183;4.82
31;31098;Esteribar;3;28;9.33
31;31099;Etayo;0;0;0
31;31100;Eulate;0;0;0
31;31101;Ezcabarte;1;3;3
31;31102;Ezkurra;1;4;4
31;31103;Ezprogui;0;0;0
31;31104;Falces;0;0;0
31;31105;Fitero;1;14;14
31;31106;Fontellas;1;15;15
31;31107;Funes;0;0;0
31;31108;Fustiñana;0;0;0
31;31109;Galar;1;8;8
31;31110;Gallipienzo/Galipentzu;0;0;0
31;31111;Gallués/Galoze;0;0;0
31;31112;Garaioa;0;0;0
31;31113;Garde;0;0;0
31;31114;Garínoain;0;0;0
31;31115;Garralda;2;12;6
31;31116;Genevilla;0;0;0
31;31117;Goizueta;0;0;0
31;31118;Goñi;1;20;20
31;31119;Güesa/Gorza;0;0;0
31;31120;Guesálaz/Gesalatz;3;20;6.67
31;31121;Guirguillano;0;0;0
31;31122;Huarte/Uharte;1;4;4
31;31123;Uharte Arakil;3;24;8
31;31124;Ibargoiti;0;0;0
31;31125;Igúzquiza;1;9;9
31;31126;Imotz;2;8;4
31;31127;Irañeta;1;5;5
31;31128;Isaba/Izaba;3;14;4.67
31;31129;Ituren;1;2;2
31;31130;Iturmendi;1;6;6
31;31131;Iza/Itza;1;4;4
31;31132;Izagaondoa;0;0;0
31;31133;Izalzu/Itzaltzu;2;8;4
31;31134;Jaurrieta;0;0;0
31;31135;Javier;0;0;0
31;31136;Juslapeña;0;0;0
31;31137;Beintza-Labaien;1;12;12
31;31138;Lakuntza;2;17;8.5
31;31139;Lana;0;0;0
31;31140;Lantz;0;0;0
31;31141;Lapoblación;0;0;0
31;31142;Larraga;0;0;0
31;31143;Larraona;0;0;0
31;31144;Larraun;3;32;10.67
31;31145;Lazagurría;0;0;0
31;31146;Leache/Leatxe;0;0;0
31;31147;Legarda;0;0;0
31;31148;Legaria;1;8;8
31;31149;Leitza;3;21;7
31;31150;Leoz/Leotz;0;0;0
31;31151;Lerga;0;0;0
31;31152;Lerín;1;14;14
31;31153;Lesaka;6;20;3.33
31;31154;Lezaun;1;11;11
31;31155;Liédena;1;2;2
31;31156;Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti;1;6;6
31;31157;Lodosa;1;4;4
31;31158;Lónguida/Longida;1;11;11
31;31159;Lumbier;3;13;4.33
31;31160;Luquin;0;0;0
31;31161;Mañeru;0;0;0
31;31162;Marañón;1;9;9
31;31163;Marcilla;0;0;0
31;31164;Mélida;0;0;0
31;31165;Mendavia;1;3;3
31;31166;Mendaza;1;5;5
31;31167;Mendigorria;0;0;0
31;31168;Metauten;1;4;4
31;31169;Milagro;3;18;6
31;31170;Mirafuentes;0;0;0
31;31171;Miranda de Arga;1;3;3
31;31172;Monreal/Elo;1;6;6
31;31173;Monteagudo;0;0;0
31;31174;Morentin;0;0;0
31;31175;Mues;0;0;0
31;31176;Murchante;4;25;6.25
31;31177;Murieta;0;0;0
31;31178;Murillo el Cuende;2;10;5
31;31179;Murillo el Fruto;3;15;5
31;31180;Muruzábal;0;0;0
31;31181;Navascués/Nabaskoze;0;0;0
31;31182;Nazar;0;0;0
31;31183;Obanos;5;41;8.2
31;31184;Oco;0;0;0
31;31185;Ochagavía/Otsagabia;6;27;4.5
31;31186;Odieta;1;5;5
31;31187;Oiz;0;0;0
31;31188;Olaibar;1;9;9
31;31189;Olazti/Olazagutía;5;25;5
31;31190;Olejua;0;0;0
31;31191;Olite/Erriberri;20;116;5.8
31;31192;Olóriz/Oloritz;0;0;0
31;31193;Cendea de Olza/Oltza Zendea;4;19;4.75
31;31194;Valle de Ollo/Ollaran;0;0;0
31;31195;Orbaizeta;0;0;0
31;31196;Orbara;0;0;0
31;31197;Orísoain;0;0;0
31;31198;Oronz/Orontze;0;0;0
31;31199;Oroz-Betelu/Orotz-Betelu;1;4;4
31;31200;Oteiza;0;0;0
31;31201;Pamplona/Iruña;403;1548;3.84
31;31202;Peralta/Azkoien;2;2;1
31;31203;Petilla de Aragón;0;0;0
31;31204;Piedramillera;0;0;0
31;31205;Pitillas;0;0;0
31;31206;Puente la Reina/Gares;1;6;6
31;31207;Pueyo/Puiu;2;19;9.5
31;31208;Ribaforada;0;0;0
31;31209;Romanzado;0;0;0
31;31210;Roncal/Erronkari;0;0;0
31;31211;Orreaga/Roncesvalles;2;10;5
31;31212;Sada;0;0;0
31;31213;Saldías;0;0;0
31;31214;Salinas de Oro/Jaitz;0;0;0
31;31215;San Adrián;1;3;3
31;31216;Sangüesa/Zangoza;5;19;3.8
31;31217;San Martín de Unx;1;3;3
31;31219;Sansol;2;8;4
31;31220;Santacara;0;0;0
31;31221;Doneztebe/Santesteban;1;2;2
31;31222;Sarriés/Sartze;0;0;0
31;31223;Sartaguda;0;0;0
31;31224;Sesma;0;0;0
31;31225;Sorlada;0;0;0
31;31226;Sunbilla;5;36;7.2
31;31227;Tafalla;2;12;6
31;31228;Tiebas-Muruarte de Reta;0;0;0
31;31229;Tirapu;0;0;0
31;31230;Torralba del Río;0;0;0
31;31231;Torres del Río;0;0;0
31;31232;Tudela;77;372;4.83
31;31233;Tulebras;0;0;0
31;31234;Ucar;0;0;0
31;31235;Ujué/Uxue;2;6;3
31;31236;Ultzama;7;45;6.43
31;31237;Unciti;2;10;5
31;31238;Unzué/Untzue;0;0;0
31;31239;Urdazubi/Urdax;8;30;3.75
31;31240;Urdiain;0;0;0
31;31241;Urraul Alto;0;0;0
31;31242;Urraul Bajo;1;4;4
31;31243;Urroz-Villa;0;0;0
31;31244;Urroz;1;6;6
31;31245;Urzainqui/Urzainki;0;0;0
31;31246;Uterga;0;0;0
31;31247;Uztárroz/Uztarroze;0;0;0
31;31248;Luzaide/Valcarlos;10;36;3.6
31;31249;Valtierra;7;59;8.43
31;31250;Bera;6;32;5.33
31;31251;Viana;6;36;6
31;31252;Vidángoz/Bidankoze;0;0;0
31;31253;Bidaurreta;0;0;0
31;31254;Villafranca;0;0;0
31;31255;Villamayor de Monjardín;0;0;0
31;31256;Hiriberri/Villanueva de Aezkoa;0;0;0
31;31257;Villatuerta;1;6;6
31;31258;Villava/Atarrabia;11;48;4.36
31;31259;Igantzi;5;24;4.8
31;31260;Valle de Yerri/Deierri;3;17;5.67
31;31261;Yesa;1;2;2
31;31262;Zabalza/Zabaltza;0;0;0
31;31263;Zubieta;0;0;0
31;31264;Zugarramurdi;2;6;3
31;31265;Zúñiga;0;0;0
31;31901;Barañáin/Barañain;24;52;2.17
31;31902;Berrioplano/Berriobeiti;5;23;4.6
31;31903;Berriozar;4;10;2.5
31;31904;Irurtzun;0;0;0
31;31905;Beriáin;0;0;0
31;31906;Orkoien;0;0;0
31;31907;Zizur Mayor/Zizur Nagusia;16;52;3.25
31;31908;Lekunberri;2;12;6
33;33001;Allande;2;13;6.5
33;33002;Aller;58;264;4.55
33;33003;Amieva;21;112;5.33
33;33004;Avilés;71;315;4.44
33;33005;Belmonte de Miranda;12;57;4.75
33;33006;Bimenes;9;51;5.67
33;33007;Boal;15;72;4.8
33;33008;Cabrales;72;323;4.49
33;33009;Cabranes;13;63;4.85
33;33010;Candamo;9;79;8.78
33;33011;Cangas del Narcea;31;151;4.87
33;33012;Cangas de Onís;231;1185;5.13
33;33013;Caravia;13;70;5.38
33;33014;Carreño;38;216;5.68
33;33015;Caso;16;87;5.44
33;33016;Castrillón;74;378;5.11
33;33017;Castropol;41;191;4.66
33;33018;Coaña;25;135;5.4
33;33019;Colunga;95;509;5.36
33;33020;Corvera de Asturias;5;21;4.2
33;33021;Cudillero;124;682;5.5
33;33022;Degaña;3;15;5
33;33023;Franco, El;24;125;5.21
33;33024;Gijón;755;3393;4.49
33;33025;Gozón;83;446;5.37
33;33026;Grado;5;41;8.2
33;33027;Grandas de Salime;2;12;6
33;33028;Ibias;3;16;5.33
33;33029;Illano;0;0;0
33;33030;Illas;1;6;6
33;33031;Langreo;11;53;4.82
33;33032;Laviana;18;86;4.78
33;33033;Lena;17;92;5.41
33;33034;Valdés;108;583;5.4
33;33035;Llanera;9;75;8.33
33;33036;Llanes;692;3691;5.33
33;33037;Mieres;19;79;4.16
33;33038;Morcín;9;42;4.67
33;33039;Muros de Nalón;39;184;4.72
33;33040;Nava;13;66;5.08
33;33041;Navia;30;174;5.8
33;33042;Noreña;9;40;4.44
33;33043;Onís;30;110;3.67
33;33044;Oviedo;491;1971;4.01
33;33045;Parres;104;581;5.59
33;33046;Peñamellera Alta;15;88;5.87
33;33047;Peñamellera Baja;23;135;5.87
33;33048;Pesoz;1;4;4
33;33049;Piloña;79;421;5.33
33;33050;Ponga;19;95;5
33;33051;Pravia;32;187;5.84
33;33052;Proaza;11;37;3.36
33;33053;Quirós;11;53;4.82
33;33054;Regueras, Las;6;56;9.33
33;33055;Ribadedeva;85;558;6.56
33;33056;Ribadesella;211;1168;5.54
33;33057;Ribera de Arriba;2;13;6.5
33;33058;Riosa;5;16;3.2
33;33059;Salas;20;139;6.95
33;33060;San Martín del Rey Aurelio;18;64;3.56
33;33061;San Martín de Oscos;1;2;2
33;33062;Santa Eulalia de Oscos;5;28;5.6
33;33063;San Tirso de Abres;8;41;5.13
33;33064;Santo Adriano;1;4;4
33;33065;Sariego;2;17;8.5
33;33066;Siero;42;242;5.76
33;33067;Sobrescobio;2;8;4
33;33068;Somiedo;28;110;3.93
33;33069;Soto del Barco;46;251;5.46
33;33070;Tapia de Casariego;33;181;5.48
33;33071;Taramundi;4;18;4.5
33;33072;Teverga;18;93;5.17
33;33073;Tineo;20;102;5.1
33;33074;Vegadeo;20;116;5.8
33;33075;Villanueva de Oscos;1;6;6
33;33076;Villaviciosa;153;897;5.86
33;33077;Villayón;1;5;5
33;33078;Yernes y Tameza;0;0;0
34;34001;Abarca de Campos;2;6;3
34;34003;Abia de las Torres;1;5;5
34;34004;Aguilar de Campoo;16;88;5.5
34;34005;Alar del Rey;2;10;5
34;34006;Alba de Cerrato;0;0;0
34;34009;Amayuelas de Arriba;0;0;0
34;34010;Ampudia;3;48;16
34;34011;Amusco;1;5;5
34;34012;Antigüedad;0;0;0
34;34015;Arconada;0;0;0
34;34017;Astudillo;6;45;7.5
34;34018;Autilla del Pino;0;0;0
34;34019;Autillo de Campos;0;0;0
34;34020;Ayuela;0;0;0
34;34022;Baltanás;3;34;11.33
34;34023;Venta de Baños;0;0;0
34;34024;Baquerín de Campos;0;0;0
34;34025;Bárcena de Campos;0;0;0
34;34027;Barruelo de Santullán;6;26;4.33
34;34028;Báscones de Ojeda;0;0;0
34;34029;Becerril de Campos;1;22;22
34;34031;Belmonte de Campos;0;0;0
34;34032;Berzosilla;0;0;0
34;34033;Boada de Campos;0;0;0
34;34034;Boadilla del Camino;0;0;0
34;34035;Boadilla de Rioseco;0;0;0
34;34036;Brañosera;6;62;10.33
34;34037;Buenavista de Valdavia;1;6;6
34;34038;Bustillo de la Vega;0;0;0
34;34039;Bustillo del Páramo de Carrión;0;0;0
34;34041;Calahorra de Boedo;0;0;0
34;34042;Calzada de los Molinos;1;6;6
34;34045;Capillas;0;0;0
34;34046;Cardeñosa de Volpejera;0;0;0
34;34047;Carrión de los Condes;2;9;4.5
34;34048;Castil de Vela;0;0;0
34;34049;Castrejón de la Peña;4;23;5.75
34;34050;Castrillo de Don Juan;0;0;0
34;34051;Castrillo de Onielo;0;0;0
34;34052;Castrillo de Villavega;0;0;0
34;34053;Castromocho;0;0;0
34;34055;Cervatos de la Cueza;0;0;0
34;34056;Cervera de Pisuerga;5;32;6.4
34;34057;Cevico de la Torre;1;10;10
34;34058;Cevico Navero;0;0;0
34;34059;Cisneros;0;0;0
34;34060;Cobos de Cerrato;0;0;0
34;34061;Collazos de Boedo;0;0;0
34;34062;Congosto de Valdavia;0;0;0
34;34063;Cordovilla la Real;0;0;0
34;34066;Cubillas de Cerrato;0;0;0
34;34067;Dehesa de Montejo;5;27;5.4
34;34068;Dehesa de Romanos;0;0;0
34;34069;Dueñas;0;0;0
34;34070;Espinosa de Cerrato;0;0;0
34;34071;Espinosa de Villagonzalo;0;0;0
34;34072;Frechilla;0;0;0
34;34073;Fresno del Río;0;0;0
34;34074;Frómista;2;12;6
34;34076;Fuentes de Nava;0;0;0
34;34077;Fuentes de Valdepero;0;0;0
34;34079;Grijota;1;1;1
34;34080;Guardo;5;21;4.2
34;34081;Guaza de Campos;2;22;11
34;34082;Hérmedes de Cerrato;0;0;0
34;34083;Herrera de Pisuerga;0;0;0
34;34084;Herrera de Valdecañas;0;0;0
34;34086;Hontoria de Cerrato;0;0;0
34;34087;Hornillos de Cerrato;0;0;0
34;34088;Husillos;1;10;10
34;34089;Itero de la Vega;2;20;10
34;34091;Lagartos;0;0;0
34;34092;Lantadilla;0;0;0
34;34093;Vid de Ojeda, La;0;0;0
34;34094;Ledigos;0;0;0
34;34096;Lomas;0;0;0
34;34098;Magaz de Pisuerga;0;0;0
34;34099;Manquillos;0;0;0
34;34100;Mantinos;0;0;0
34;34101;Marcilla de Campos;0;0;0
34;34102;Mazariegos;0;0;0
34;34103;Mazuecos de Valdeginate;0;0;0
34;34104;Melgar de Yuso;0;0;0
34;34106;Meneses de Campos;0;0;0
34;34107;Micieces de Ojeda;0;0;0
34;34108;Monzón de Campos;0;0;0
34;34109;Moratinos;0;0;0
34;34110;Mudá;0;0;0
34;34112;Nogal de las Huertas;0;0;0
34;34113;Olea de Boedo;0;0;0
34;34114;Olmos de Ojeda;1;4;4
34;34116;Osornillo;0;0;0
34;34120;Palencia;25;101;4.04
34;34121;Palenzuela;3;9;3
34;34122;Páramo de Boedo;1;8;8
34;34123;Paredes de Nava;0;0;0
34;34124;Payo de Ojeda;0;0;0
34;34125;Pedraza de Campos;0;0;0
34;34126;Pedrosa de la Vega;0;0;0
34;34127;Perales;0;0;0
34;34129;Pino del Río;3;28;9.33
34;34130;Piña de Campos;0;0;0
34;34131;Población de Arroyo;0;0;0
34;34132;Población de Campos;0;0;0
34;34133;Población de Cerrato;0;0;0
34;34134;Polentinos;0;0;0
34;34135;Pomar de Valdivia;5;19;3.8
34;34136;Poza de la Vega;0;0;0
34;34137;Pozo de Urama;0;0;0
34;34139;Prádanos de Ojeda;0;0;0
34;34140;Puebla de Valdavia, La;0;0;0
34;34141;Quintana del Puente;1;6;6
34;34143;Quintanilla de Onsoña;1;6;6
34;34146;Reinoso de Cerrato;0;0;0
34;34147;Renedo de la Vega;0;0;0
34;34149;Requena de Campos;0;0;0
34;34151;Respenda de la Peña;0;0;0
34;34152;Revenga de Campos;0;0;0
34;34154;Revilla de Collazos;0;0;0
34;34155;Ribas de Campos;0;0;0
34;34156;Riberos de la Cueza;0;0;0
34;34157;Saldaña;2;10;5
34;34158;Salinas de Pisuerga;1;8;8
34;34159;San Cebrián de Campos;0;0;0
34;34160;San Cebrián de Mudá;1;13;13
34;34161;San Cristóbal de Boedo;1;16;16
34;34163;San Mamés de Campos;0;0;0
34;34165;San Román de la Cuba;0;0;0
34;34167;Santa Cecilia del Alcor;0;0;0
34;34168;Santa Cruz de Boedo;0;0;0
34;34169;Santervás de la Vega;0;0;0
34;34170;Santibáñez de Ecla;0;0;0
34;34171;Santibáñez de la Peña;4;31;7.75
34;34174;Santoyo;0;0;0
34;34175;Serna, La;0;0;0
34;34176;Sotobañado y Priorato;0;0;0
34;34177;Soto de Cerrato;0;0;0
34;34178;Tabanera de Cerrato;0;0;0
34;34179;Tabanera de Valdavia;0;0;0
34;34180;Támara de Campos;0;0;0
34;34181;Tariego de Cerrato;0;0;0
34;34182;Torquemada;1;8;8
34;34184;Torremormojón;0;0;0
34;34185;Triollo;2;16;8
34;34186;Valbuena de Pisuerga;0;0;0
34;34189;Valdeolmillos;0;0;0
34;34190;Valderrábano;0;0;0
34;34192;Valde-Ucieza;0;0;0
34;34196;Valle de Cerrato;0;0;0
34;34199;Velilla del Río Carrión;6;30;5
34;34201;Vertavillo;0;0;0
34;34202;Villabasta de Valdavia;0;0;0
34;34204;Villacidaler;0;0;0
34;34205;Villaconancio;0;0;0
34;34206;Villada;1;7;7
34;34208;Villaeles de Valdavia;0;0;0
34;34210;Villahán;0;0;0
34;34211;Villaherreros;0;0;0
34;34213;Villalaco;0;0;0
34;34214;Villalba de Guardo;0;0;0
34;34215;Villalcázar de Sirga;1;4;4
34;34216;Villalcón;0;0;0
34;34217;Villalobón;0;0;0
34;34218;Villaluenga de la Vega;4;16;4
34;34220;Villamartín de Campos;0;0;0
34;34221;Villamediana;0;0;0
34;34222;Villameriel;0;0;0
34;34223;Villamoronta;0;0;0
34;34224;Villamuera de la Cueza;0;0;0
34;34225;Villamuriel de Cerrato;3;38;12.67
34;34227;Villanueva del Rebollar;0;0;0
34;34228;Villanuño de Valdavia;0;0;0
34;34229;Villaprovedo;0;0;0
34;34230;Villarmentero de Campos;0;0;0
34;34231;Villarrabé;0;0;0
34;34232;Villarramiel;0;0;0
34;34233;Villasarracino;0;0;0
34;34234;Villasila de Valdavia;0;0;0
34;34236;Villaturde;0;0;0
34;34237;Villaumbrales;0;0;0
34;34238;Villaviudas;0;0;0
34;34240;Villerías de Campos;0;0;0
34;34241;Villodre;0;0;0
34;34242;Villodrigo;0;0;0
34;34243;Villoldo;0;0;0
34;34245;Villota del Páramo;1;18;18
34;34246;Villovieco;0;0;0
34;34901;Osorno la Mayor;2;12;6
34;34902;Valle del Retortillo;0;0;0
34;34903;Loma de Ucieza;0;0;0
34;34904;Pernía, La;3;24;8
37;37001;Abusejo;0;0;0
37;37002;Agallas;0;0;0
37;37003;Ahigal de los Aceiteros;0;0;0
37;37004;Ahigal de Villarino;0;0;0
37;37005;Alameda de Gardón, La;0;0;0
37;37006;Alamedilla, La;0;0;0
37;37007;Alaraz;0;0;0
37;37008;Alba de Tormes;16;72;4.5
37;37009;Alba de Yeltes;0;0;0
37;37010;Alberca, La;11;56;5.09
37;37011;Alberguería de Argañán, La;0;0;0
37;37012;Alconada;0;0;0
37;37013;Aldeacipreste;1;4;4
37;37014;Aldeadávila de la Ribera;25;152;6.08
37;37015;Aldea del Obispo;0;0;0
37;37016;Aldealengua;2;6;3
37;37017;Aldeanueva de Figueroa;0;0;0
37;37018;Aldeanueva de la Sierra;1;4;4
37;37019;Aldearrodrigo;0;0;0
37;37020;Aldearrubia;5;42;8.4
37;37021;Aldeaseca de Alba;0;0;0
37;37022;Aldeaseca de la Frontera;0;0;0
37;37023;Aldeatejada;4;30;7.5
37;37024;Aldeavieja de Tormes;0;0;0
37;37025;Aldehuela de la Bóveda;2;16;8
37;37026;Aldehuela de Yeltes;0;0;0
37;37027;Almenara de Tormes;4;35;8.75
37;37028;Almendra;0;0;0
37;37029;Anaya de Alba;0;0;0
37;37030;Añover de Tormes;0;0;0
37;37031;Arabayona de Mógica;0;0;0
37;37032;Arapiles;0;0;0
37;37033;Arcediano;1;2;2
37;37034;Arco, El;0;0;0
37;37035;Armenteros;2;9;4.5
37;37036;San Miguel del Robledo;1;3;3
37;37037;Atalaya, La;0;0;0
37;37038;Babilafuente;6;24;4
37;37039;Bañobárez;1;2;2
37;37040;Barbadillo;0;0;0
37;37041;Barbalos;1;7;7
37;37042;Barceo;0;0;0
37;37044;Barruecopardo;0;0;0
37;37045;Bastida, La;0;0;0
37;37046;Béjar;31;163;5.26
37;37047;Beleña;0;0;0
37;37049;Bermellar;6;44;7.33
37;37050;Berrocal de Huebra;0;0;0
37;37051;Berrocal de Salvatierra;0;0;0
37;37052;Boada;0;0;0
37;37054;Bodón, El;2;25;12.5
37;37055;Bogajo;1;4;4
37;37056;Bouza, La;0;0;0
37;37057;Bóveda del Río Almar;0;0;0
37;37058;Brincones;0;0;0
37;37059;Buenamadre;0;0;0
37;37060;Buenavista;1;4;4
37;37061;Cabaco, El;1;6;6
37;37062;Cabezabellosa de la Calzada;0;0;0
37;37063;Cabeza de Béjar, La;0;0;0
37;37065;Cabeza del Caballo;1;8;8
37;37067;Cabrerizos;2;9;4.5
37;37068;Cabrillas;0;0;0
37;37069;Calvarrasa de Abajo;2;24;12
37;37070;Calvarrasa de Arriba;0;0;0
37;37071;Calzada de Béjar, La;1;10;10
37;37072;Calzada de Don Diego;0;0;0
37;37073;Calzada de Valdunciel;1;4;4
37;37074;Campillo de Azaba;1;12;12
37;37077;Campo de Peñaranda, El;0;0;0
37;37078;Candelario;31;174;5.61
37;37079;Canillas de Abajo;0;0;0
37;37080;Cantagallo;3;27;9
37;37081;Cantalapiedra;0;0;0
37;37082;Cantalpino;0;0;0
37;37083;Cantaracillo;0;0;0
37;37085;Carbajosa de la Sagrada;8;49;6.13
37;37086;Carpio de Azaba;2;14;7
37;37087;Carrascal de Barregas;4;29;7.25
37;37088;Carrascal del Obispo;0;0;0
37;37089;Casafranca;1;10;10
37;37090;Casas del Conde, Las;0;0;0
37;37091;Casillas de Flores;0;0;0
37;37092;Castellanos de Moriscos;1;12;12
37;37096;Castillejo de Martín Viejo;1;4;4
37;37097;Castraz;0;0;0
37;37098;Cepeda;9;53;5.89
37;37099;Cereceda de la Sierra;0;0;0
37;37100;Cerezal de Peñahorcada;0;0;0
37;37101;Cerralbo;0;0;0
37;37102;Cerro, El;1;6;6
37;37103;Cespedosa de Tormes;0;0;0
37;37104;Cilleros de la Bastida;0;0;0
37;37106;Cipérez;0;0;0
37;37107;Ciudad Rodrigo;41;219;5.34
37;37108;Coca de Alba;0;0;0
37;37109;Colmenar de Montemayor;1;8;8
37;37110;Cordovilla;0;0;0
37;37112;Cristóbal;0;0;0
37;37113;Cubo de Don Sancho, El;0;0;0
37;37114;Chagarcía Medianero;0;0;0
37;37115;Dios le Guarde;0;0;0
37;37116;Doñinos de Ledesma;0;0;0
37;37117;Doñinos de Salamanca;2;35;17.5
37;37118;Éjeme;0;0;0
37;37119;Encina, La;0;0;0
37;37120;Encina de San Silvestre;0;0;0
37;37121;Encinas de Abajo;2;4;2
37;37122;Encinas de Arriba;0;0;0
37;37123;Encinasola de los Comendadores;0;0;0
37;37124;Endrinal;0;0;0
37;37125;Escurial de la Sierra;0;0;0
37;37126;Espadaña;0;0;0
37;37127;Espeja;0;0;0
37;37128;Espino de la Orbada;0;0;0
37;37129;Florida de Liébana;2;12;6
37;37130;Forfoleda;0;0;0
37;37131;Frades de la Sierra;0;0;0
37;37132;Fregeneda, La;1;5;5
37;37133;Fresnedoso;0;0;0
37;37134;Fresno Alhándiga;0;0;0
37;37135;Fuente de San Esteban, La;0;0;0
37;37136;Fuenteguinaldo;0;0;0
37;37137;Fuenteliante;1;6;6
37;37138;Fuenterroble de Salvatierra;0;0;0
37;37139;Fuentes de Béjar;1;10;10
37;37140;Fuentes de Oñoro;0;0;0
37;37141;Gajates;0;0;0
37;37142;Galindo y Perahuy;2;6;3
37;37143;Galinduste;1;10;10
37;37144;Galisancho;0;0;0
37;37145;Gallegos de Argañán;0;0;0
37;37146;Gallegos de Solmirón;0;0;0
37;37147;Garcibuey;1;6;6
37;37148;Garcihernández;0;0;0
37;37149;Garcirrey;0;0;0
37;37150;Gejuelo del Barro;0;0;0
37;37151;Golpejas;0;0;0
37;37152;Gomecello;0;0;0
37;37154;Guadramiro;0;0;0
37;37155;Guijo de Ávila;0;0;0
37;37156;Guijuelo;1;2;2
37;37157;Herguijuela de Ciudad Rodrigo;0;0;0
37;37158;Herguijuela de la Sierra;3;19;6.33
37;37159;Herguijuela del Campo;0;0;0
37;37160;Hinojosa de Duero;0;0;0
37;37161;Horcajo de Montemayor;0;0;0
37;37162;Horcajo Medianero;0;0;0
37;37163;Hoya, La;1;6;6
37;37164;Huerta;1;10;10
37;37165;Iruelos;0;0;0
37;37166;Ituero de Azaba;0;0;0
37;37167;Juzbado;0;0;0
37;37168;Lagunilla;1;8;8
37;37169;Larrodrigo;0;0;0
37;37170;Ledesma;5;32;6.4
37;37171;Ledrada;0;0;0
37;37172;Linares de Riofrío;5;33;6.6
37;37173;Lumbrales;0;0;0
37;37174;Macotera;0;0;0
37;37175;Machacón;1;15;15
37;37176;Madroñal;2;14;7
37;37177;Maíllo, El;1;6;6
37;37178;Malpartida;0;0;0
37;37179;Mancera de Abajo;0;0;0
37;37180;Manzano, El;0;0;0
37;37181;Martiago;0;0;0
37;37182;Martinamor;0;0;0
37;37183;Martín de Yeltes;0;0;0
37;37184;Masueco;2;16;8
37;37185;Castellanos de Villiquera;3;6;2
37;37186;Mata de Ledesma, La;0;0;0
37;37187;Matilla de los Caños del Río;0;0;0
37;37188;Maya, La;0;0;0
37;37189;Membribe de la Sierra;0;0;0
37;37190;Mieza;0;0;0
37;37191;Milano, El;0;0;0
37;37192;Miranda de Azán;2;15;7.5
37;37193;Miranda del Castañar;7;28;4
37;37194;Mogarraz;7;39;5.57
37;37195;Molinillo;0;0;0
37;37196;Monforte de la Sierra;0;0;0
37;37197;Monleón;0;0;0
37;37198;Monleras;2;4;2
37;37199;Monsagro;2;11;5.5
37;37200;Montejo;2;16;8
37;37201;Montemayor del Río;1;6;6
37;37202;Monterrubio de Armuña;2;14;7
37;37203;Monterrubio de la Sierra;0;0;0
37;37204;Morasverdes;0;0;0
37;37205;Morille;3;24;8
37;37206;Moríñigo;0;0;0
37;37207;Moriscos;0;0;0
37;37208;Moronta;2;9;4.5
37;37209;Mozárbez;2;14;7
37;37211;Narros de Matalayegua;2;10;5
37;37212;Navacarros;2;11;5.5
37;37213;Nava de Béjar;0;0;0
37;37214;Nava de Francia;0;0;0
37;37215;Nava de Sotrobal;0;0;0
37;37216;Navales;0;0;0
37;37217;Navalmoral de Béjar;2;14;7
37;37218;Navamorales;0;0;0
37;37219;Navarredonda de la Rinconada;0;0;0
37;37221;Navasfrías;5;20;4
37;37222;Negrilla de Palencia;0;0;0
37;37223;Olmedo de Camaces;0;0;0
37;37224;Orbada, La;0;0;0
37;37225;Pajares de la Laguna;0;0;0
37;37226;Palacios del Arzobispo;0;0;0
37;37228;Palaciosrubios;0;0;0
37;37229;Palencia de Negrilla;0;0;0
37;37230;Parada de Arriba;0;0;0
37;37231;Parada de Rubiales;0;0;0
37;37232;Paradinas de San Juan;0;0;0
37;37233;Pastores;3;22;7.33
37;37234;Payo, El;2;16;8
37;37235;Pedraza de Alba;0;0;0
37;37236;Pedrosillo de Alba;0;0;0
37;37237;Pedrosillo de los Aires;0;0;0
37;37238;Pedrosillo el Ralo;0;0;0
37;37239;Pedroso de la Armuña, El;0;0;0
37;37240;Pelabravo;2;19;9.5
37;37241;Pelarrodríguez;0;0;0
37;37242;Pelayos;0;0;0
37;37243;Peña, La;0;0;0
37;37244;Peñacaballera;7;76;10.86
37;37245;Peñaparda;0;0;0
